Payer	Debit_CreditInd.	PercentofPayAmount	DaystoPay
301088	S	97.97752809	22
301088	S	97.97752809	22
301088	S	97.97752809	22
301088	S	97.97752809	22
301088	S	97.97752809	22
301088	S	97.97752809	22
301088	S	97.97752809	22
301088	S	97.97752809	27
301088	S	97.97752809	22
301088	S	97.97752809	22
301088	S	97.97752809	22
301088	S	97.97752809	22
301088	S	97.97752809	26
301088	S	97.97752809	22
301088	S	97.97752809	22
301088	S	97.97752809	22
301088	S	97.97752809	22
301088	S	97.97752809	22
301088	S	97.97752809	22
301088	S	97.97752809	22
301088	S	97.97752809	22
301088	S	97.97752809	22
301088	S	97.97752809	22
301088	S	97.97752809	22
301088	S	97.97752809	22
301088	S	97.97752809	22
301088	S	97.97752809	22
301088	S	97.97752809	22
301088	S	97.97752809	22
301088	S	97.97752809	22
301088	S	97.97752809	22
301088	S	97.97752809	22
301088	S	97.97752809	22
301088	S	97.97752809	22
301088	S	97.97752809	22
301088	S	97.97752809	22
301088	S	97.97752809	22
301088	S	97.97752809	22
301088	S	97.97752809	22
301088	S	97.97752809	22
301088	S	97.97752809	22
301088	S	97.97752809	22
301088	S	97.97752809	22
301088	S	97.97752809	22
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	26
301088	S	97.97752809	34
301088	S	97.97752809	34
301088	S	97.97752809	34
301088	S	97.97752809	34
301088	S	97.97752809	28
301088	S	97.97752809	28
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	27
301088	S	97.97752809	27
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	27
301088	S	97.97752809	27
301088	S	97.97752809	22
301088	S	97.97752809	22
301088	S	97.97752809	22
301088	S	97.97752809	22
301088	S	97.97752809	22
301088	S	97.97752809	22
301088	S	97.97752809	22
301088	S	97.97752809	22
301088	S	97.97752809	22
301088	S	97.97752809	22
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	27
301088	S	97.97752809	27
301088	S	97.97752809	22
301088	S	97.97752809	22
301088	S	97.97752809	22
301088	S	97.97752809	22
301088	S	97.97752809	22
301088	S	97.97752809	22
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.99426934	22
301088	S	97.98963731	21
301088	S	98.01587302	21
301088	S	97.99426934	21
301088	S	98.01801802	21
301088	S	97.97752809	21
301088	S	98.00172265	21
301088	S	97.99426934	21
301088	S	97.98777382	21
301088	S	97.99426934	21
301088	S	98.01587302	21
301088	S	97.98777382	21
301088	S	97.99426934	21
301088	S	97.99648506	21
301088	S	97.99426934	21
301088	S	97.99516908	21
301088	S	98.01498127	21
301088	S	98.01498127	21
301088	S	98	21
301088	S	98.01498127	21
301088	S	98	21
301088	S	98.00382044	21
301088	S	97.99614644	21
301088	S	98.00382044	21
301088	S	97.97752809	21
301088	S	97.99809342	21
301088	S	98.01587302	21
301088	S	97.98347107	21
301088	S	98.00081934	21
301088	S	98	21
301088	S	97.97752809	21
301088	S	98.01587302	21
301088	S	98.00382044	21
301088	S	98	21
301088	S	98.00608828	21
301088	S	98.00766284	21
301088	S	98.00382044	21
301088	S	98.01801802	21
301088	S	98.00039518	21
301088	S	98.00050942	21
301088	S	97.99701046	21
301088	S	97.98963731	21
301088	S	97.99134199	21
301088	S	98	21
301088	S	97.99426934	21
301088	S	98.00766284	21
301088	S	98.00063674	21
301088	S	97.99426934	21
301088	S	97.98963731	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	98.00237107	21
301088	S	97.99947355	21
301088	S	97.99516908	21
301088	S	98.003003	21
301088	S	98	21
301088	S	98.00259403	21
301088	S	97.99426934	21
301088	S	98	21
301088	S	98.01587302	21
301088	S	97.99511002	21
301088	S	98.01587302	21
301088	S	97.99765808	21
301088	S	97.99808429	21
301088	S	97.98165138	21
301088	S	97.99426934	21
301088	S	98	21
301088	S	97.99809342	21
301088	S	97.99633028	21
301088	S	98.01587302	21
301088	S	98.00237107	21
301088	S	97.99794133	21
301088	S	98.01801802	21
301088	S	97.99209486	21
301088	S	97.98963731	21
301088	S	97.98777382	21
301088	S	98.01587302	21
301088	S	98.00172265	21
301088	S	98.01587302	21
301088	S	98.01587302	21
301088	S	98.01587302	21
301088	S	97.99426934	21
301088	S	97.98963731	21
301088	S	97.98963731	21
301088	S	98.01587302	21
301088	S	98.01587302	21
301088	S	97.98963731	21
301088	S	98.01587302	21
301088	S	97.97752809	21
301088	S	98.00249688	21
301088	S	97.99426934	21
301088	S	97.98963731	21
301088	S	98.01498127	21
301088	S	97.99426934	21
301088	S	97.99516908	21
301088	S	98.00249688	21
301088	S	98.01587302	21
301088	S	97.99426934	21
301088	S	98.00936768	21
301088	S	97.99426934	21
301088	S	97.99388379	21
301088	S	97.99765808	21
301088	S	98.00172265	21
301088	S	97.98963731	21
301088	S	98.01587302	21
301088	S	97.97752809	21
301088	S	98	21
301088	S	97.99033816	21
301088	S	98.00292612	21
301088	S	97.99701046	21
301088	S	98.00936768	21
301088	S	98.00382044	21
301088	S	97.99809342	21
301088	S	97.98963731	21
301088	S	97.99633028	21
301088	S	98.01587302	21
301088	S	97.99924214	21
301088	S	97.99603175	21
301088	S	97.97752809	21
301088	S	98.00766284	21
301088	S	98.00675676	21
301088	S	97.99847793	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.98963731	21
301088	S	97.99426934	21
301088	S	97.99033816	21
301088	S	98.00382044	21
301088	S	97.99426934	21
301088	S	98.01587302	21
301088	S	98.00382044	21
301088	S	97.99648506	21
301088	S	98.01242236	21
301088	S	98	21
301088	S	98.00156128	21
301088	S	98	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	98.01587302	21
301088	S	97.99654577	21
301088	S	97.99426934	21
301088	S	98.00766284	21
301088	S	97.99644339	21
301088	S	98.00382044	21
301088	S	98.00237107	21
301088	S	97.98165138	21
301088	S	97.97752809	21
301088	S	97.99511002	21
301088	S	98.01801802	21
301088	S	97.99426934	21
301088	S	98.01587302	21
301088	S	97.99809342	21
301088	S	97.98777382	21
301088	S	97.99701046	21
301088	S	97.99625468	21
301088	S	97.99426934	21
301088	S	97.9954955	21
301088	S	98	21
301088	S	97.98963731	21
301088	S	97.99614644	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.98165138	21
301088	S	97.97752809	21
301088	S	98.01801802	21
301088	S	97.99426934	21
301088	S	97.99809342	21
301088	S	97.99809342	21
301088	S	98.00237107	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.98963731	21
301088	S	98.01801802	21
301088	S	97.98963731	21
301088	S	97.99644339	21
301088	S	97.99426934	21
301088	S	97.99808429	21
301088	S	98.01587302	21
301088	S	98.00675676	21
301088	S	98	21
301088	S	97.99809342	21
301088	S	98.01498127	21
301088	S	98.01801802	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99809342	21
301088	S	97.98165138	21
301088	S	98.01587302	21
301088	S	97.97752809	21
301088	S	97.97752809	21
301088	S	98.01801802	21
301088	S	97.99809342	21
301088	S	97.99809342	21
301088	S	97.97752809	21
301088	S	98.01587302	21
301088	S	98.01498127	21
301088	S	98.01587302	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	98.01587302	21
301088	S	97.97752809	21
301088	S	97.99809342	21
301088	S	97.99809342	21
301088	S	97.99648506	21
301088	S	97.99809342	21
301088	S	98.01587302	21
301088	S	98.00829876	21
301088	S	98.01801802	21
301088	S	97.99644339	21
301088	S	97.99701046	21
301088	S	97.99809342	21
301088	S	97.99809342	21
301088	S	97.99426934	21
301088	S	97.99809342	21
301088	S	98.00382044	21
301088	S	97.97752809	21
301088	S	97.99426934	21
301088	S	98.00382044	21
301088	S	97.99809342	21
301088	S	98.00766284	21
301088	S	98.01587302	21
301088	S	98.001443	21
301088	S	97.99809342	21
301088	S	97.99426934	21
301088	S	97.98963731	21
301088	S	97.99516908	21
301088	S	97.99644339	21
301088	S	97.99516908	21
301088	S	98.00382044	21
301088	S	97.99809342	21
301088	S	97.98941799	21
301088	S	98.00766284	21
301088	S	97.99809342	21
301088	S	98.00292612	21
301088	S	97.99809342	21
301088	S	98.01801802	21
301088	S	98	21
301088	S	97.98777382	21
301088	S	97.99809342	21
301088	S	98.01498127	21
301088	S	97.99426934	21
301088	S	97.98963731	21
301088	S	97.98963731	21
301088	S	97.97752809	21
301088	S	97.99918334	21
301088	S	98	21
301088	S	97.99809342	21
301088	S	97.99809342	21
301088	S	98.00554017	21
301088	S	98.00936768	21
301088	S	98.01587302	21
301088	S	97.98963731	21
301088	S	97.98963731	21
301088	S	98.01587302	21
301088	S	97.99516908	21
301088	S	97.99648506	21
301088	S	98.00382044	21
301088	S	98.00386349	21
301088	S	98.00382044	21
301088	S	97.99633028	21
301088	S	97.99648506	21
301088	S	98.00172265	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99809342	21
301088	S	97.99426934	21
301088	S	98.00675676	21
301088	S	98.00675676	21
301088	S	98.00382044	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	98.00675676	21
301088	S	98.00063674	21
301088	S	98	21
301088	S	98	21
301088	S	98.00675676	21
301088	S	98.00675676	21
301088	S	98.00675676	21
301088	S	97.99426934	21
301088	S	97.99809342	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	98	21
301088	S	98	21
301088	S	97.99426934	21
301088	S	98	21
301088	S	97.99426934	21
301088	S	97.99809342	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	98	21
301088	S	98	21
301088	S	97.99809342	21
301088	S	97.99426934	21
301088	S	98.00382044	21
301088	S	97.99809342	21
301088	S	97.99426934	21
301088	S	97.99809342	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	98	21
301088	S	98	21
301088	S	97.99809342	21
301088	S	98	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	98.00382044	21
301088	S	98	21
301088	S	97.98963731	21
301088	S	97.99307958	21
301088	S	97.99809342	21
301088	S	98.00382044	21
301088	S	98.00382044	21
301088	S	98.01061008	21
301088	S	97.99809342	21
301088	S	98.00386349	21
301088	S	97.99511002	21
301088	S	97.99307958	21
301088	S	97.99426934	21
301088	S	97.99809342	21
301088	S	97.99809342	21
301088	S	97.99809342	21
301088	S	98.00382044	21
301088	S	98	21
301088	S	97.99426934	21
301088	S	97.99809342	21
301088	S	97.99426934	21
301088	S	97.99809342	21
301088	S	97.99426934	21
301088	S	97.99809342	21
301088	S	97.99426934	21
301088	S	97.99426934	21
301088	S	98	21
301088	S	97.99809342	21
301088	S	97.99809342	21
301088	S	97.99809342	21
301088	S	97.99809342	21
301088	S	97.99809342	21
301088	S	97.99809342	21
301088	S	97.99809342	21
301088	S	98.00675676	21
301088	S	97.98777382	21
